,PF1,PF2,Overlap,Mean_E1,Std_E1,Mean_E2,Std_E2,Nat_Mean1,Nat_Mean2,Dist_1,Dist_2
400,PF00041,PF00397,30,135.08484598725641,10.269980440094375,36.599339128187424,6.493959282207784,120.65601144257766,34.45049111539599,14.42883454467875,2.148848012791433
401,PF00041,PF00397,33,137.2291724720536,8.884977692945736,37.25106728008565,5.729722185769222,120.65601144257766,34.45049111539599,16.573161029475926,2.8005761646896588
402,PF00041,PF00397,36,135.6671550287013,9.146589297269156,38.26031461265232,5.046246148997219,120.65601144257766,34.45049111539599,15.011143586123637,3.809823497256332
403,PF00041,PF00397,39,139.17882802108375,10.570240777972788,38.90607185779793,3.3889743546084308,120.65601144257766,34.45049111539599,18.52281657850608,4.455580742401942
404,PF00041,PF00397,42,145.50867851896146,9.198423632183097,39.922668118309076,5.542782340150348,120.65601144257766,34.45049111539599,24.852667076383796,5.472177002913085
405,PF00041,PF00397,45,139.3776617722591,10.598817433091668,45.43391642553493,5.61858964045674,120.65601144257766,34.45049111539599,18.721650329681438,10.98342531013894
406,PF00041,PF00397,48,137.11699146267472,8.89390586736028,44.638374231418005,4.895734427450557,120.65601144257766,34.45049111539599,16.460980020097054,10.187883116022014
407,PF00041,PF00397,51,144.6707757758831,9.830766947347216,39.31062483002115,4.28922499413339,120.65601144257766,34.45049111539599,24.014764333305436,4.860133714625157
408,PF00041,PF00397,54,145.49376965913515,7.146279911856655,50.27258221596158,6.945739367609415,120.65601144257766,34.45049111539599,24.83775821655749,15.822091100565586
409,PF00041,PF00397,57,145.96837452072208,8.622190311463582,49.725753365856214,6.193646427720293,120.65601144257766,34.45049111539599,25.312363078144415,15.275262250460223
410,PF00041,PF00397,60,147.74195596480072,9.592451330150523,42.05781943553696,4.2700367229284995,120.65601144257766,34.45049111539599,27.08594452222306,7.607328320140972
411,PF00041,PF00397,63,147.03012687790795,11.775954423830818,42.940574283114486,6.287756152940541,120.65601144257766,34.45049111539599,26.374115435330282,8.490083167718495
412,PF00041,PF00397,66,134.88305193825968,8.706866772259259,41.50078199673496,5.951302040140281,120.65601144257766,34.45049111539599,14.227040495682019,7.050290881338967
413,PF00041,PF00397,69,144.60963014317753,8.2682580225155,41.053021423147875,5.063147875496319,120.65601144257766,34.45049111539599,23.95361870059986,6.602530307751884
414,PF00041,PF00397,72,153.76838881827254,10.454364160548927,45.13489643278361,5.530749350939376,120.65601144257766,34.45049111539599,33.11237737569488,10.684405317387622
415,PF00041,PF00397,75,136.40702773751292,12.36245840272243,38.42924832580958,4.033858014243881,120.65601144257766,34.45049111539599,15.751016294935255,3.9787572104135904
416,PF00041,PF00512,12,134.54170420290436,7.662681944473823,110.80265519316518,10.297712929785312,120.65601144257766,105.72150320304084,13.885692760326691,5.08115199012434
417,PF00041,PF00512,15,133.01491948408537,9.673250313444285,102.69341716080359,11.947872791971871,120.65601144257766,105.72150320304084,12.358908041507704,3.0280860422372484
418,PF00041,PF00512,18,136.15723213853792,11.505952572295906,102.67427555456439,9.58946899531594,120.65601144257766,105.72150320304084,15.501220695960257,3.0472276484764507
419,PF00041,PF00512,21,136.1761214544443,9.876977229936788,107.84214344733178,10.733318173809721,120.65601144257766,105.72150320304084,15.520110011866649,2.1206402442909393
420,PF00041,PF00512,24,135.4206630746316,8.890404951140802,107.65796856950757,10.573805364746582,120.65601144257766,105.72150320304084,14.764651632053926,1.9364653664667344
421,PF00041,PF00512,27,136.5468585153596,8.846798754914435,105.44856153047733,7.707354257251248,120.65601144257766,105.72150320304084,15.890847072781924,0.27294167256350477
422,PF00041,PF00512,30,135.73236616310223,10.442236648824322,112.67740368558785,5.735363816482212,120.65601144257766,105.72150320304084,15.076354720524563,6.955900482547008
423,PF00041,PF00512,33,136.54482627058638,9.689261166814502,108.5755424603612,7.270833332659676,120.65601144257766,105.72150320304084,15.88881482800872,2.854039257320366
424,PF00041,PF00512,36,136.41780189257125,11.928576688908134,108.02585681262349,8.13716701791808,120.65601144257766,105.72150320304084,15.761790449993583,2.3043536095826482
425,PF00041,PF00512,39,142.7574149097562,9.331196691679082,105.93443848050022,9.546215819794131,120.65601144257766,105.72150320304084,22.101403467178528,0.2129352774593798
426,PF00041,PF00512,42,140.04792371623842,7.588893168706042,110.5590335661127,14.685136110848715,120.65601144257766,105.72150320304084,19.39191227366075,4.837530363071863
427,PF00041,PF00512,45,138.83202262829073,10.871066868339547,115.07885738048374,13.349832590472039,120.65601144257766,105.72150320304084,18.176011185713065,9.3573541774429
428,PF00041,PF00512,48,143.27648237052853,12.618461528710604,114.51986454332834,8.868781395452105,120.65601144257766,105.72150320304084,22.620470927950862,8.7983613402875
429,PF00041,PF00512,51,141.2799185062573,11.98680235212225,118.95011610779349,8.55474649065024,120.65601144257766,105.72150320304084,20.62390706367964,13.228612904752652
430,PF00041,PF00512,54,137.29662658682633,7.31499113613317,122.87949293914035,6.8007840930315675,120.65601144257766,105.72150320304084,16.64061514424867,17.15798973609951
431,PF00041,PF00512,57,144.95720343998022,9.041348265115381,117.69213913277459,10.020299641645625,120.65601144257766,105.72150320304084,24.301191997402555,11.970635929733746
432,PF00041,PF00512,60,131.54852544099614,11.954730266235567,123.67642248051345,7.651833013729939,120.65601144257766,105.72150320304084,10.89251399841848,17.954919277472612
433,PF00041,PF00512,63,127.82694514664782,10.927578554196469,116.0165484887826,8.65316413961359,120.65601144257766,105.72150320304084,7.170933704070151,10.295045285741764
434,PF00041,PF00512,66,139.1032446106313,8.660043481929138,115.48044684414363,9.354529265347024,120.65601144257766,105.72150320304084,18.44723316805363,9.758943641102789
435,PF00041,PF00512,69,137.9008954242874,10.164278050800231,122.49915802181167,10.94437738951283,120.65601144257766,105.72150320304084,17.244883981709734,16.777654818770827
436,PF00041,PF00512,72,140.5354441866303,13.403430821644578,116.92650523802845,8.254346468212159,120.65601144257766,105.72150320304084,19.87943274405262,11.205002034987615
437,PF00041,PF00512,75,135.25716845118671,10.578782599122754,120.57827728888802,10.504051311162055,120.65601144257766,105.72150320304084,14.60115700860905,14.856774085847178
438,PF00041,PF00512,78,136.4642198036293,8.999913765986447,115.0382821887293,10.42275811402895,120.65601144257766,105.72150320304084,15.80820836105164,9.316778985688458
439,PF00041,PF00512,81,146.28590861039424,13.477722855316339,122.08743924893437,9.022992499750861,120.65601144257766,105.72150320304084,25.62989716781658,16.365936045893534
440,PF00041,PF00512,84,138.48222543861806,13.73254031778638,118.51472083440994,8.518948829613644,120.65601144257766,105.72150320304084,17.826213996040394,12.793217631369103
441,PF00041,PF00512,87,140.58474032088014,10.639852326425634,115.04272606382267,11.361071631119268,120.65601144257766,105.72150320304084,19.92872887830248,9.32122286078183
442,PF00041,PF00595,12,135.44896980053883,9.729245449781674,88.94096508201818,8.516445526094698,120.65601144257766,87.53057527636871,14.792958357961169,1.4103898056494728
443,PF00041,PF00595,15,133.08883932277604,11.648752652587149,89.94273844966567,9.05455475900599,120.65601144257766,87.53057527636871,12.432827880198374,2.4121631732969604
444,PF00041,PF00595,18,136.62256007119942,8.447881850374834,83.88250323432062,7.438164661115878,120.65601144257766,87.53057527636871,15.966548628621752,3.648072042048085
445,PF00041,PF00595,21,138.95705595165305,9.522070747722651,83.96221758906385,9.437449214541616,120.65601144257766,87.53057527636871,18.301044509075382,3.5683576873048537
446,PF00041,PF00595,24,135.51683388859888,9.26384521176318,88.4944473842259,8.30748022641607,120.65601144257766,87.53057527636871,14.860822446021217,0.9638721078571848
447,PF00041,PF00595,27,140.86884526604572,9.987716662872153,93.15285844920456,9.283341366974373,120.65601144257766,87.53057527636871,20.21283382346806,5.62228317283585
448,PF00041,PF00595,30,139.76836676925842,10.855656396462322,85.13088486835923,12.28170487761682,120.65601144257766,87.53057527636871,19.112355326680756,2.3996904080094765
449,PF00041,PF00595,33,137.2866704718486,11.772675763663125,87.27746597511984,8.890134358089266,120.65601144257766,87.53057527636871,16.63065902927093,0.25310930124886966
450,PF00041,PF00595,36,134.26311622355942,9.862771950371817,84.19977520983367,6.896033605457038,120.65601144257766,87.53057527636871,13.607104780981757,3.3308000665350335
451,PF00041,PF00595,39,142.00752035585109,10.570212204467238,87.33010018155873,10.541483371052058,120.65601144257766,87.53057527636871,21.35150891327342,0.20047509480997405
452,PF00041,PF00595,42,133.7062631552385,9.019135092621799,87.88442904353965,11.806495980703295,120.65601144257766,87.53057527636871,13.050251712660838,0.3538537671709463
453,PF00041,PF00595,45,144.65314104776712,10.790010276981521,96.52520356283507,8.969648818641307,120.65601144257766,87.53057527636871,23.997129605189457,8.994628286466366
454,PF00041,PF00595,48,138.38489734103763,11.509281377665253,95.97749277637288,6.889283797882218,120.65601144257766,87.53057527636871,17.728885898459964,8.446917500004176
455,PF00041,PF00595,51,144.0879700927007,13.4467982893774,90.19462501043272,10.05913705128282,120.65601144257766,87.53057527636871,23.431958650123022,2.664049734064008
456,PF00041,PF00595,54,135.81761875087582,8.741612359877072,84.32398081457501,11.765353261796003,120.65601144257766,87.53057527636871,15.161607308298159,3.2065944617936992
457,PF00041,PF00595,57,137.40235783516988,9.647407059669343,97.34168083105612,13.69508774009862,120.65601144257766,87.53057527636871,16.746346392592216,9.811105554687416
458,PF00041,PF00595,60,136.86846441089432,9.941543220479597,90.43306487876644,12.62520148320016,120.65601144257766,87.53057527636871,16.212452968316654,2.9024896023977362
459,PF00041,PF00595,63,138.9710754337786,9.36672712378198,93.62298985537026,12.02015122354506,120.65601144257766,87.53057527636871,18.31506399120093,6.092414579001556
460,PF00041,PF00595,66,143.75131194170166,9.831592407076618,96.86831481590148,11.82414806937781,120.65601144257766,87.53057527636871,23.095300499123994,9.337739539532777
461,PF00041,PF00595,69,140.77911474916792,10.10873941694693,93.06195117317894,10.129276824286666,120.65601144257766,87.53057527636871,20.123103306590252,5.531375896810232
462,PF00041,PF00595,72,142.6636285047373,10.820567739039108,104.16028790416294,8.963830639953834,120.65601144257766,87.53057527636871,22.007617062159625,16.629712627794234
463,PF00041,PF00595,75,146.2067539158075,10.87258865448118,95.01393440549995,11.175203422961724,120.65601144257766,87.53057527636871,25.550742473229832,7.4833591291312445
464,PF00041,PF00595,78,140.3031592710484,8.676259359841591,103.36000630818596,11.487321438286715,120.65601144257766,87.53057527636871,19.647147828470736,15.82943103181725
465,PF00041,PF00595,81,149.72668661845367,7.961366248152005,105.87641825777209,13.813727900976508,120.65601144257766,87.53057527636871,29.070675175876005,18.34584298140338
466,PF00041,PF00595,84,148.00022774906301,8.564874208821276,103.31560641006106,11.642822142846871,120.65601144257766,87.53057527636871,27.34421630648535,15.785031133692357
467,PF00041,PF00595,87,135.25758447513414,12.784452364558332,102.47053502298051,7.65741901531032,120.65601144257766,87.53057527636871,14.601573032556473,14.939959746611805
468,PF00041,PF02518,12,133.59128659456914,12.556213682326002,187.39042770347513,16.677165837042224,120.65601144257766,186.84189492033835,12.935275151991476,0.5485327831367783
469,PF00041,PF02518,15,134.99450262657075,10.069611023192671,194.9212882341081,14.171227439848055,120.65601144257766,186.84189492033835,14.338491183993085,8.079393313769742
470,PF00041,PF02518,18,137.49562550921482,11.688650700154609,179.96753831492214,15.880833274230243,120.65601144257766,186.84189492033835,16.839614066637154,6.87435660541621
471,PF00041,PF02518,21,137.96234292508774,12.04506368006967,193.8186831561573,13.663383414597341,120.65601144257766,186.84189492033835,17.306331482510075,6.976788235818958
472,PF00041,PF02518,24,129.53608828331613,9.750016767076769,190.3603773648977,13.253317542319946,120.65601144257766,186.84189492033835,8.880076840738468,3.5184824445593392
473,PF00041,PF02518,27,137.42766060084875,8.93174925685729,188.8194083785269,13.466691129071544,120.65601144257766,186.84189492033835,16.77164915827109,1.9775134581885538
474,PF00041,PF02518,30,132.32173713814936,10.126983122305925,189.00644776569357,11.688320396455518,120.65601144257766,186.84189492033835,11.665725695571695,2.1645528453552174
475,PF00041,PF02518,33,138.9295991935726,10.293722548149754,197.61554066593015,16.24201899015291,120.65601144257766,186.84189492033835,18.27358775099495,10.773645745591807
476,PF00041,PF02518,36,132.32152268287797,9.496229410413633,194.71519587094105,13.131400364809412,120.65601144257766,186.84189492033835,11.665511240300305,7.873300950602697
477,PF00041,PF02518,39,134.32086446271106,7.255964441177319,193.9965820671784,13.321571706304525,120.65601144257766,186.84189492033835,13.664853020133393,7.154687146840047
478,PF00041,PF02518,42,142.16073068272414,10.525452290307092,198.9880944629817,12.058427904007164,120.65601144257766,186.84189492033835,21.50471924014647,12.146199542643359
479,PF00041,PF02518,45,131.09187574860044,10.06233262229633,199.07407461072518,14.744605316662648,120.65601144257766,186.84189492033835,10.43586430602278,12.232179690386829
480,PF00041,PF02518,48,134.22896714040684,12.867453985584202,203.28693114323303,15.242429180490708,120.65601144257766,186.84189492033835,13.572955697829173,16.445036222894686
481,PF00041,PF02518,51,142.22552181436726,11.471858833894217,199.5876450585741,15.738090536922387,120.65601144257766,186.84189492033835,21.56951037178959,12.745750138235763
482,PF00041,PF02518,54,131.21207102628276,11.113301865776323,203.19286624963198,13.788999622419913,120.65601144257766,186.84189492033835,10.556059583705093,16.35097132929363
483,PF00041,PF02518,57,139.7250958144124,10.47057403638799,191.71902394736182,11.736182874389751,120.65601144257766,186.84189492033835,19.069084371834748,4.8771290270234715
484,PF00041,PF02518,60,131.36481006803348,12.181125367034733,201.95781326602588,16.281629195850726,120.65601144257766,186.84189492033835,10.708798625455813,15.115918345687533
485,PF00041,PF02518,63,140.2504008457587,12.246020267136574,196.55106496167735,16.535097549428674,120.65601144257766,186.84189492033835,19.594389403181026,9.709170041339007
486,PF00041,PF02518,66,132.88659621479513,15.017353835497767,201.76040300737515,16.021675380002463,120.65601144257766,186.84189492033835,12.230584772217469,14.918508087036798
487,PF00041,PF02518,69,136.05737085521565,9.147525884163988,192.6695451511717,15.922732962905666,120.65601144257766,186.84189492033835,15.401359412637987,5.827650230833342
488,PF00041,PF02518,72,139.14943100400777,11.367334896185172,197.5900476017932,13.751391510302907,120.65601144257766,186.84189492033835,18.493419561430102,10.748152681454854
489,PF00041,PF02518,75,137.50000114110077,9.676878704272305,194.60629141383316,15.388194425606281,120.65601144257766,186.84189492033835,16.843989698523103,7.764396493494814
490,PF00041,PF02518,78,135.18046881772358,12.463733181466575,204.20707701092314,15.636715501818323,120.65601144257766,186.84189492033835,14.524457375145914,17.365182090584796
491,PF00041,PF02518,81,139.73876402449463,9.267355027847843,214.14826862864956,14.721273246763392,120.65601144257766,186.84189492033835,19.082752581916964,27.306373708311213
492,PF00041,PF02518,84,140.52754772509172,10.344917740653408,205.626158391082,16.11767061308577,120.65601144257766,186.84189492033835,19.871536282514057,18.78426347074364
493,PF00041,PF02518,87,138.3937139230646,11.73377501291632,202.36514675173458,13.9616261422298,120.65601144257766,186.84189492033835,17.737702480486945,15.523251831396237
494,PF00041,PF07679,12,126.75049913395978,14.632557434567303,69.0118484990609,11.968928717844735,120.65601144257766,63.66128339025547,6.094487691382113,5.350565108805434
495,PF00041,PF07679,15,130.28726723541533,10.627613143102348,69.81354304455253,12.664535740085862,120.65601144257766,63.66128339025547,9.631255792837663,6.152259654297062
496,PF00041,PF07679,18,135.0038791510388,10.783562731442016,67.57158312627247,11.401166218952758,120.65601144257766,63.66128339025547,14.347867708461138,3.910299736017002
497,PF00041,PF07679,21,127.55036558386212,11.752202763475514,74.65452131417995,13.881646225946856,120.65601144257766,63.66128339025547,6.8943541412844525,10.993237923924475
498,PF00041,PF07679,24,130.05681463958715,11.682904915538627,68.06018313469056,13.248320281884626,120.65601144257766,63.66128339025547,9.40080319700948,4.3988997444350915
499,PF00041,PF07679,27,132.87070052845098,9.23219078182919,68.31622289822198,11.049419440539149,120.65601144257766,63.66128339025547,12.214689085873317,4.65493950796651
500,PF00041,PF07679,30,128.6047482575449,10.914016576567233,67.6858537832128,9.549686382006518,120.65601144257766,63.66128339025547,7.948736814967248,4.024570392957337
501,PF00041,PF07679,33,133.40574593670715,8.610130500434439,69.09977281272396,7.76054387832583,120.65601144257766,63.66128339025547,12.749734494129484,5.438489422468486
502,PF00041,PF07679,36,135.2899570137711,8.947403430839103,68.73229414643124,12.102041274391889,120.65601144257766,63.66128339025547,14.633945571193436,5.071010756175774
503,PF00041,PF07679,39,128.9486255168095,11.326264887293108,69.7607606367362,9.140063151975474,120.65601144257766,63.66128339025547,8.292614074231835,6.099477246480724
504,PF00041,PF07679,42,129.50930040858702,11.151320471457419,68.4357617196554,10.856431816450614,120.65601144257766,63.66128339025547,8.853288966009359,4.774478329399933
505,PF00041,PF07679,45,136.0404629993315,8.470030036298121,67.28114767480383,10.24757121959667,120.65601144257766,63.66128339025547,15.384451556753845,3.6198642845483633
506,PF00041,PF07679,48,135.78252675369066,12.731484094120901,73.70387780518728,10.96184956815422,120.65601144257766,63.66128339025547,15.126515311112996,10.042594414931806
507,PF00041,PF07679,51,134.5886625434801,12.69629134027341,67.123183721548,12.524960830692415,120.65601144257766,63.66128339025547,13.932651100902433,3.461900331292533
508,PF00041,PF07679,54,135.54136869608638,8.348081121339474,78.2476066705459,9.668143704592055,120.65601144257766,63.66128339025547,14.885357253508715,14.586323280290436
509,PF00041,PF07679,57,141.30610510701726,7.635242184391347,71.94979764433924,8.572535514954902,120.65601144257766,63.66128339025547,20.650093664439595,8.288514254083772
510,PF00041,PF07679,60,131.34598638261522,13.423434073818658,79.68817103853443,7.789375029898448,120.65601144257766,63.66128339025547,10.689974940037558,16.026887648278965
511,PF00041,PF07679,63,132.77515145495124,9.038798445978419,74.55690874243176,8.213038265483155,120.65601144257766,63.66128339025547,12.119140012373578,10.895625352176289
512,PF00041,PF07679,66,129.32104356271563,8.493997447156069,69.25847955372817,10.204759553765326,120.65601144257766,63.66128339025547,8.665032120137965,5.597196163472695
513,PF00041,PF07679,69,141.95218930253256,9.177359417065004,80.72859156363826,9.600792156568106,120.65601144257766,63.66128339025547,21.296177859954895,17.06730817338279
514,PF00041,PF07679,72,135.81948492230663,9.733751111368283,77.64974218500763,9.099877513283491,120.65601144257766,63.66128339025547,15.163473479728964,13.988458794752155
515,PF00041,PF07679,75,138.4027933422316,8.512659229571033,74.99734854127504,8.230247311001026,120.65601144257766,63.66128339025547,17.74678189965394,11.336065151019575
516,PF00041,PF07679,78,143.41067530071956,8.00878239809346,71.7168174005164,10.851616612980623,120.65601144257766,63.66128339025547,22.754663858141896,8.055534010260935
517,PF00041,PF07679,81,133.40037244079042,15.350277990662104,71.51128666806785,11.085479495880445,120.65601144257766,63.66128339025547,12.744360998212755,7.850003277812384
518,PF00041,PF07679,84,133.89130288151003,9.581273498582048,74.6325592665305,10.039688696681997,120.65601144257766,63.66128339025547,13.235291438932364,10.971275876275037
519,PF00041,PF07679,87,134.33766053879052,9.132898880649652,72.04223527025994,7.755521948594755,120.65601144257766,63.66128339025547,13.681649096212851,8.380951880004467
520,PF00072,PF00076,12,211.1546402720136,15.550401467474522,80.84830422257524,9.783820888376978,201.36867883211482,80.84820765078511,9.785961439898784,9.657179012378947e-05
521,PF00072,PF00076,15,209.33820155677296,14.952828263337919,86.25307865651999,9.986758386225697,201.36867883211482,80.84820765078511,7.969522724658134,5.404871005734876
522,PF00072,PF00076,18,206.50748697462868,15.634368345344063,80.78082592017967,9.420322943985441,201.36867883211482,80.84820765078511,5.138808142513852,0.06738173060544739
523,PF00072,PF00076,21,205.19738296297518,19.769026883646262,77.19445507390523,11.000189957460124,201.36867883211482,80.84820765078511,3.828704130860359,3.6537525768798815
524,PF00072,PF00076,24,210.1998429074804,18.222343693428698,79.42564613225063,9.541518017880966,201.36867883211482,80.84820765078511,8.831164075365564,1.4225615185344793
525,PF00072,PF00076,27,214.0848155876938,16.948402675100148,80.45729825336365,10.219188981745416,201.36867883211482,80.84820765078511,12.716136755578987,0.390909397421467
526,PF00072,PF00076,30,215.13918447291172,17.514450081417603,80.10785777266184,12.505307500433556,201.36867883211482,80.84820765078511,13.770505640796898,0.7403498781232685
527,PF00072,PF00076,33,214.83919454300545,17.663780710981708,88.88186041771965,10.95784886251495,201.36867883211482,80.84820765078511,13.470515710890623,8.033652766934537
528,PF00072,PF00076,36,216.64561025931334,20.04157864023374,86.28606513849267,11.22711511326246,201.36867883211482,80.84820765078511,15.27693142719852,5.437857487707561
529,PF00072,PF00076,39,206.4221285261286,14.87754337767708,95.43485055903042,9.321396756805424,201.36867883211482,80.84820765078511,5.0534496940137785,14.58664290824531
530,PF00072,PF00076,42,214.5641201279065,20.585927809198562,85.7823607868112,10.359585047712836,201.36867883211482,80.84820765078511,13.195441295791682,4.934153136026083
531,PF00072,PF00076,45,218.5331696381998,14.767047385667473,85.86871500435419,9.72432483748783,201.36867883211482,80.84820765078511,17.164490806084984,5.020507353569073
532,PF00072,PF00076,48,224.8789447441699,12.381271873375628,83.48844130145588,10.337869703329536,201.36867883211482,80.84820765078511,23.510265912055075,2.6402336506707655
533,PF00072,PF00076,51,221.7173294839152,21.34950965782393,80.4340806815745,9.967395791348885,201.36867883211482,80.84820765078511,20.34865065180037,0.41412696921061354
534,PF00072,PF00076,54,219.1993122206307,18.358968995440602,83.87541140379447,10.454691189592321,201.36867883211482,80.84820765078511,17.830633388515878,3.02720375300936
535,PF00072,PF00076,57,235.27934021193772,11.590985458563978,90.83869959218336,11.179322260176646,201.36867883211482,80.84820765078511,33.9106613798229,9.990491941398247
536,PF00072,PF00076,60,231.20570970233356,11.952625049277108,86.60370964037101,9.224490509679056,201.36867883211482,80.84820765078511,29.83703087021874,5.755501989585895
537,PF00072,PF00076,63,221.04758418625133,19.053130669008127,84.99469457450397,11.902808411031714,201.36867883211482,80.84820765078511,19.678905354136504,4.146486923718854
538,PF00072,PF00076,66,219.8723675646113,13.860306954850046,91.42156826372434,10.494074628962352,201.36867883211482,80.84820765078511,18.50368873249647,10.573360612939226
539,PF00072,PF00076,69,238.7158816631364,17.593654374536246,88.7762304338214,11.284023085362149,201.36867883211482,80.84820765078511,37.347202831021576,7.928022783036283
540,PF00072,PF00076,72,225.9322316046918,16.731828495213257,94.70436228520151,11.059006909719539,201.36867883211482,80.84820765078511,24.56355277257697,13.856154634416399
541,PF00072,PF00076,75,242.79700975747681,14.460116549767388,95.83578236847414,9.242036679535605,201.36867883211482,80.84820765078511,41.42833092536199,14.987574717689029
542,PF00072,PF00076,78,233.856277336691,14.732037972289639,89.14951466895089,12.858003639383748,201.36867883211482,80.84820765078511,32.48759850457617,8.301307018165772
543,PF00072,PF00076,81,229.26920661411427,13.393745996569784,83.9187061567505,8.7750020714296,201.36867883211482,80.84820765078511,27.900527781999443,3.0704985059653893
544,PF00072,PF00076,84,223.20722373497705,12.893013554755697,88.16038092819271,8.116231968765762,201.36867883211482,80.84820765078511,21.838544902862225,7.312173277407595
545,PF00072,PF00076,87,224.9284652162723,17.45972685093417,95.7772784536712,9.008863805080614,201.36867883211482,80.84820765078511,23.559786384157462,14.929070802886088
546,PF00072,PF00096,12,211.8021923614307,14.370210428070441,18.07084490175697,3.575398957636191,201.36867883211482,16.436232766230635,10.433513529315888,1.6346121355263357
547,PF00072,PF00096,15,199.89777683563955,16.00945964768313,15.156668847180816,3.1903126568968383,201.36867883211482,16.436232766230635,1.470901996475277,1.279563919049819
548,PF00072,PF00096,18,223.31129046797088,13.667351960428055,31.78377054349848,3.394469301200728,201.36867883211482,16.436232766230635,21.942611635856053,15.347537777267846
549,PF00072,PF00096,21,219.1007079678201,12.447295702371557,19.01642309629572,2.9786419808006817,201.36867883211482,16.436232766230635,17.73202913570529,2.5801903300650864
550,PF00072,PF00096,24,214.1234719750943,12.821584133120243,14.832491173912079,4.912050445909755,201.36867883211482,16.436232766230635,12.75479314297948,1.6037415923185563
551,PF00072,PF00096,27,205.02914592892816,13.119107517406023,13.949339456942408,4.780111003460855,201.36867883211482,16.436232766230635,3.660467096813335,2.4868933092882273
552,PF00072,PF00096,30,225.2548262092831,12.26754503091627,17.84865767129785,4.052612577756122,201.36867883211482,16.436232766230635,23.88614737716827,1.4124249050672155
553,PF00072,PF00096,33,209.8888187150279,20.276952731336557,15.083848888224633,2.7085687415451765,201.36867883211482,16.436232766230635,8.520139882913071,1.3523838780060018
554,PF00072,PF00096,36,227.23171623012658,16.208918059470868,15.207613624579398,3.7224122249453613,201.36867883211482,16.436232766230635,25.863037398011755,1.2286191416512366
555,PF00072,PF00096,39,209.30853097664846,14.776752471718764,21.39446156623304,3.0041901764943013,201.36867883211482,16.436232766230635,7.939852144533631,4.958228800002406
556,PF00072,PF00096,42,211.92583486301356,18.449646626823,14.864810056988608,3.698809054406661,201.36867883211482,16.436232766230635,10.557156030898739,1.571422709242027
557,PF00072,PF00096,45,217.8704766393676,11.111185205318856,21.05068345679748,3.051533704329087,201.36867883211482,16.436232766230635,16.501797807252785,4.614450690566844
558,PF00072,PF00096,48,233.6931426247752,13.82729219052741,19.807213902471318,4.010764560917956,201.36867883211482,16.436232766230635,32.32446379266037,3.370981136240683
559,PF00072,PF00096,51,229.3441589730866,18.849750591290125,19.384603705315232,2.9296394935982786,201.36867883211482,16.436232766230635,27.97548014097177,2.9483709390845974
560,PF00072,PF00096,54,221.6514981971697,12.984765106866444,20.538302029240878,2.779980143614546,201.36867883211482,16.436232766230635,20.282819365054877,4.102069263010243
561,PF00072,PF00096,57,230.34302674056931,10.704100636906242,28.81151932153272,4.055744131763171,201.36867883211482,16.436232766230635,28.97434790845449,12.375286555302086
562,PF00072,PF00096,60,215.44687238651622,14.295919609688587,20.085001715314668,2.3183915429133886,201.36867883211482,16.436232766230635,14.078193554401395,3.648768949084033
563,PF00072,PF00153,12,199.8498120621531,16.447629198313454,93.9482726100155,14.195566652193095,201.36867883211482,92.55486889551554,1.5188667699617326,1.3934037144999536
564,PF00072,PF00153,15,219.6394794832604,12.304460753730156,89.27593625279167,11.598719135305151,201.36867883211482,92.55486889551554,18.270800651145578,3.2789326427238734
565,PF00072,PF00153,18,213.42056363294714,17.171596454424034,93.4849137674705,15.81872268426624,201.36867883211482,92.55486889551554,12.051884800832312,0.9300448719549621
566,PF00072,PF00153,21,215.97576716926784,15.508938645942964,96.5004964413088,16.47517481381105,201.36867883211482,92.55486889551554,14.607088337153016,3.9456275457932577
567,PF00072,PF00153,24,207.89623817556367,18.72333789726697,93.06044281439854,12.697464950268392,201.36867883211482,92.55486889551554,6.527559343448843,0.5055739188830017
568,PF00072,PF00153,27,207.05361653199128,15.961565295728064,93.84143282476245,15.23367489920971,201.36867883211482,92.55486889551554,5.684937699876457,1.2865639292469098
569,PF00072,PF00153,30,222.01765148230342,13.43025251507525,99.11554795261452,11.48323364203347,201.36867883211482,92.55486889551554,20.648972650188597,6.56067905709898
570,PF00072,PF00153,33,211.95261709239338,12.479732991627245,99.43480450490088,11.152772919449442,201.36867883211482,92.55486889551554,10.583938260278558,6.879935609385342
571,PF00072,PF00153,36,213.83923158147098,18.21438486159421,100.67264928912157,15.467294784652518,201.36867883211482,92.55486889551554,12.470552749356159,8.117780393606026
572,PF00072,PF00153,39,201.1229936628891,13.282604066844527,91.37871983337769,18.427979965439956,201.36867883211482,92.55486889551554,0.24568516922573735,1.1761490621378528
573,PF00072,PF00153,42,225.69453683723881,13.732981097335708,94.97753336092663,14.241421403591621,201.36867883211482,92.55486889551554,24.32585800512399,2.4226644654110885
574,PF00072,PF00153,45,223.06708257892842,16.038462188270685,98.54037317521306,12.880949611843365,201.36867883211482,92.55486889551554,21.698403746813597,5.985504279697523
575,PF00072,PF00153,48,227.22457317027587,14.650478393849472,103.30996785997249,14.273086550891911,201.36867883211482,92.55486889551554,25.85589433816105,10.755098964456948
576,PF00072,PF00153,51,213.4597999929333,13.799180207965069,108.00672691409515,14.553290082170369,201.36867883211482,92.55486889551554,12.091121160818489,15.451858018579614
